course_code,course,EX,A,B,C,D,P,F,session,category,Personal Interest,EX_percent,A_percent,B_percent,C_percent,D_percent,P_percent,F_percent,Mean Grade,cum_EX_A_%,cum_EX_A_B_%,"cum_EX,A,B,C_%"
HS20005,MICRO ECONOMICS-I ,23,20,9,1,0,0,0,Autumn 20,Humanities and Social Science_related_roles,,43.39622641509434,37.735849056603776,16.9811320754717,1.8867924528301887,0.0,0.0,0.0,9.226415094339623,81.13207547169812,98.11320754716982,100.00000000000001
HS20007,MACRO ECONOMICS-I ,10,15,25,3,0,0,0,Autumn 20,Humanities and Social Science_related_roles,,18.867924528301888,28.30188679245283,47.16981132075472,5.660377358490567,0.0,0.0,0.0,8.60377358490566,47.16981132075472,94.33962264150944,100.0
HS20006,MICRO ECONOMICS-II ,21,24,4,4,0,0,0,Spring 21,Humanities and Social Science_related_roles,,39.62264150943396,45.28301886792453,7.547169811320755,7.547169811320755,0.0,0.0,0.0,9.169811320754716,84.90566037735849,92.45283018867924,100.0
HS20008,MACRO ECONOMICS-II ,5,15,24,8,1,0,0,Spring 21,Humanities and Social Science_related_roles,,9.433962264150944,28.30188679245283,45.28301886792453,15.09433962264151,1.8867924528301887,0.0,0.0,8.283018867924529,37.735849056603776,83.01886792452831,98.11320754716982
HS30087,ECONOMICS OF GROWTH ,13,29,9,2,0,0,0,Autumn 21,Humanities and Social Science_related_roles,,24.528301886792452,54.71698113207547,16.9811320754717,3.7735849056603774,0.0,0.0,0.0,9.0,79.24528301886792,96.22641509433961,99.99999999999999
HS30002,COMPARATIVE DEVELOPMENT PERSPECTIVE ,18,21,14,0,0,0,0,Spring 22,Humanities and Social Science_related_roles,,33.9622641509434,39.62264150943396,26.41509433962264,0.0,0.0,0.0,0.0,9.075471698113208,73.58490566037736,100.0,100.0
HS31082,MONETARY ECONOMICS ,31,23,1,0,0,0,0,Spring 22,Humanities and Social Science_related_roles,,56.36363636363636,41.81818181818181,1.8181818181818181,0.0,0.0,0.0,0.0,9.545454545454545,98.18181818181817,99.99999999999999,99.99999999999999
HS38002,SEMINAR ,5,15,33,0,0,0,0,Spring 22,Humanities and Social Science_related_roles,,9.433962264150944,28.30188679245283,62.264150943396224,0.0,0.0,0.0,0.0,8.471698113207546,37.735849056603776,100.0,100.0
HS60020, ,1,2,0,0,0,0,0,Spring 22,Humanities and Social Science_related_roles,,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,9.333333333333334,99.99999999999999,99.99999999999999,99.99999999999999
HS40007,ECONOMETRIC ANALYSIS-II ,5,17,20,10,0,0,1,Autumn 22,Humanities and Social Science_related_roles,,9.433962264150944,32.075471698113205,37.735849056603776,18.867924528301888,0.0,0.0,1.8867924528301887,8.169811320754716,41.50943396226415,79.24528301886792,98.11320754716981
HS49009,ECONOMETRIC ANALYSIS II LABORATORY ,13,23,16,1,0,0,0,Autumn 22,Humanities and Social Science_related_roles,,24.528301886792452,43.39622641509434,30.18867924528302,1.8867924528301887,0.0,0.0,0.0,8.90566037735849,67.9245283018868,98.11320754716982,100.00000000000001
MA51109,COMPUTATIONAL STATISTICS ,0,6,11,14,17,6,0,Autumn 22,Mathematics_related_roles,,0.0,11.11111111111111,20.37037037037037,25.925925925925924,31.48148148148148,11.11111111111111,0.0,6.333333333333333,11.11111111111111,31.48148148148148,57.407407407407405
HS40093,INSTITUTIONAL ECONOMICS ,5,0,0,0,0,0,0,Autumn 22,Humanities and Social Science_related_roles,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,100.0
MA29005,DESIGN & ANALYSIS OF ALGORITHMS LAB. ,10,23,24,5,1,0,1,Autumn 20,Mathematics_related_roles,,15.625,35.9375,37.5,7.8125,1.5625,0.0,1.5625,8.4375,51.5625,89.0625,96.875
MA30002,MODERN ALGEBRA ,0,4,37,22,4,0,0,Spring 22,Mathematics_related_roles,,0.0,5.970149253731343,55.223880597014926,32.83582089552239,5.970149253731343,0.0,0.0,7.611940298507463,5.970149253731343,61.19402985074627,94.02985074626866
MA38002,COMPREHENSIVE VIVA ,7,9,17,15,11,4,0,Spring 22,Mathematics_related_roles,Programming and Software Engineering; ,11.11111111111111,14.285714285714285,26.984126984126984,23.809523809523807,17.46031746031746,6.349206349206349,0.0,7.26984126984127,25.396825396825395,52.38095238095238,76.19047619047619
MA51002,MEASURE THEORY AND INTEGRATION ,1,8,25,26,3,0,0,Spring 22,Mathematics_related_roles,,1.5873015873015872,12.698412698412698,39.682539682539684,41.269841269841265,4.761904761904762,0.0,0.0,7.650793650793651,14.285714285714285,53.96825396825397,95.23809523809524
MA41007,FUNCTIONAL ANALYSIS ,5,17,14,12,15,0,0,Autumn 22,Mathematics_related_roles,,7.936507936507936,26.984126984126984,22.22222222222222,19.047619047619047,23.809523809523807,0.0,0.0,7.761904761904762,34.92063492063492,57.14285714285714,76.19047619047619
MA41101,THEORY OF COMPILER DESIGN ,0,5,0,2,1,0,0,Autumn 22,Mathematics_related_roles,,0.0,62.5,0.0,25.0,12.5,0.0,0.0,8.125,62.5,62.5,87.5
MA49003,SYSTEMS PROGRAMMING LAB. ,5,15,19,20,4,0,0,Autumn 22,Mathematics_related_roles,,7.936507936507936,23.809523809523807,30.158730158730158,31.746031746031743,6.349206349206349,0.0,0.0,7.9523809523809526,31.746031746031743,61.9047619047619,93.65079365079364
MA41103,FORMAL LANGUAGES AND THEORY OF COMPUTATION ,20,10,12,2,3,0,0,Autumn 22,Mathematics_related_roles,,42.5531914893617,21.27659574468085,25.53191489361702,4.25531914893617,6.382978723404255,0.0,0.0,8.893617021276595,63.829787234042556,89.36170212765958,93.61702127659575
MA41003,LINEAR ALGEBRA ,0,0,0,0,0,0,2,Autumn 19,Mathematics_related_roles,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
MA41005,ADVANCED NUMERICAL TECHNIQUES ,0,0,0,0,0,0,2,Autumn 19,Mathematics_related_roles,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
MA41007,FUNCTIONAL ANALYSIS ,0,0,0,0,0,0,2,Autumn 19,Mathematics_related_roles,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
MA41009,PROBABILITY AND STATISTICS ,0,0,0,0,0,0,2,Autumn 19,Mathematics_related_roles,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
MA41021,PROGRAMMING LANGUAGES ,0,0,0,0,0,0,2,Autumn 19,Mathematics_related_roles,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
MA49015,PROGRAMMING  LAB. ,0,0,0,0,0,0,2,Autumn 19,Mathematics_related_roles,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
ME20001,DYNAMICS ,5,10,25,104,60,10,1,Autumn 20,Mechanical Engineering_related_roles,,2.3255813953488373,4.651162790697675,11.627906976744185,48.372093023255815,27.906976744186046,4.651162790697675,0.46511627906976744,6.641860465116279,6.976744186046512,18.604651162790695,66.97674418604652
ME21008,KINEMATICS  OF MACHINES ,9,41,94,56,13,0,0,Spring 21,Mechanical Engineering_related_roles,,4.225352112676056,19.248826291079812,44.13145539906103,26.291079812206576,6.103286384976526,0.0,0.0,7.892018779342723,23.474178403755868,67.6056338028169,93.89671361502347
ME29002,MECHANISM SESSIONAL ,44,102,59,8,0,0,0,Spring 21,Mechanical Engineering_related_roles,,20.657276995305164,47.88732394366197,27.699530516431924,3.755868544600939,0.0,0.0,0.0,8.854460093896714,68.54460093896714,96.24413145539906,100.0
ME30005,HEAT TRANSFER ,33,85,66,23,5,0,1,Autumn 21,Mechanical Engineering_related_roles,,15.492957746478872,39.906103286384976,30.985915492957744,10.7981220657277,2.3474178403755865,0.0,0.4694835680751174,8.51643192488263,55.39906103286385,86.3849765258216,97.1830985915493
ME31007,"CASTING, FORMING AND WELDING ",17,99,84,8,4,1,1,Autumn 21,Mechanical Engineering_related_roles,,7.943925233644859,46.26168224299065,39.25233644859813,3.7383177570093453,1.8691588785046727,0.46728971962616817,0.46728971962616817,8.47196261682243,54.205607476635514,93.45794392523365,97.19626168224299
ME31013,MECHANICS OF SOLIDS ,17,49,73,53,17,2,3,Autumn 21,Mechanical Engineering_related_roles,,7.943925233644859,22.897196261682243,34.112149532710276,24.766355140186917,7.943925233644859,0.9345794392523363,1.4018691588785046,7.794392523364486,30.8411214953271,64.95327102803738,89.7196261682243
ME39007,"CASTING, FORMING AND WELDING LAB. ",11,198,3,1,0,0,1,Autumn 21,Mechanical Engineering_related_roles,,5.14018691588785,92.5233644859813,1.4018691588785046,0.46728971962616817,0.0,0.0,0.46728971962616817,8.985981308411215,97.66355140186916,99.06542056074767,99.53271028037383
ME39013,MECHANICS OF SOLIDS LABORATORY ,22,34,48,57,33,19,1,Autumn 21,Mechanical Engineering_related_roles,,10.2803738317757,15.887850467289718,22.429906542056074,26.635514018691588,15.42056074766355,8.878504672897195,0.46728971962616817,7.042056074766355,26.168224299065418,48.59813084112149,75.23364485981307
ME22004,DYNAMICS OF MACHINES ,2,12,35,80,20,6,0,Spring 22,Mechanical Engineering_related_roles,,1.2903225806451613,7.741935483870968,22.58064516129032,51.61290322580645,12.903225806451612,3.870967741935484,0.0,7.019354838709678,9.03225806451613,31.61290322580645,83.2258064516129
ME30602,DESIGN OF MACHINE ELEMENTS ,8,78,99,25,2,0,0,Spring 22,Mechanical Engineering_related_roles,,3.7735849056603774,36.79245283018868,46.69811320754717,11.79245283018868,0.9433962264150944,0.0,0.0,8.306603773584905,40.56603773584906,87.26415094339623,99.05660377358491
ME39602,MACHINE DESIGN PRACTICE ,6,49,59,40,37,21,1,Spring 22,Mechanical Engineering_related_roles,,2.8169014084507045,23.004694835680752,27.699530516431924,18.779342723004692,17.370892018779344,9.859154929577464,0.4694835680751174,6.924882629107981,25.821596244131456,53.52112676056338,72.30046948356807
ME39606,THERMO FLUIDS LAB. - I ,11,27,72,42,2,1,0,Spring 22,Mechanical Engineering_related_roles,,7.096774193548387,17.419354838709676,46.45161290322581,27.09677419354839,1.2903225806451613,0.6451612903225806,0.0,7.967741935483871,24.516129032258064,70.96774193548387,98.06451612903226
ME41001,APPLIED THERMO-FLUIDS I ,17,33,76,24,4,0,0,Spring 22,Mechanical Engineering_related_roles,,11.03896103896104,21.428571428571427,49.35064935064935,15.584415584415584,2.5974025974025974,0.0,0.0,8.227272727272727,32.467532467532465,81.81818181818181,97.4025974025974
ME40601,SYSTEMS & CONTROL ,12,18,18,26,20,36,1,Autumn 22,Mechanical Engineering_related_roles,,9.16030534351145,13.740458015267176,13.740458015267176,19.84732824427481,15.267175572519085,27.480916030534353,0.7633587786259541,5.557251908396947,22.900763358778626,36.6412213740458,56.488549618320604
ME40701,APPLIED THERMO FLUIDS-II ,4,9,13,14,18,13,1,Autumn 22,Mechanical Engineering_related_roles,,5.555555555555555,12.5,18.055555555555554,19.444444444444446,25.0,18.055555555555554,1.3888888888888888,5.986111111111111,18.055555555555557,36.111111111111114,55.55555555555556
ME47603,PROJECT-I ,23,35,23,17,2,0,5,Autumn 22,Mechanical Engineering_related_roles,,21.904761904761905,33.33333333333333,21.904761904761905,16.19047619047619,1.9047619047619049,0.0,4.761904761904762,8.19047619047619,55.238095238095234,77.14285714285714,93.33333333333333
ME49601,THERMO FLUIDS LAB-II ,5,30,28,7,1,0,1,Autumn 22,Mechanical Engineering_related_roles,,6.944444444444445,41.66666666666667,38.88888888888889,9.722222222222223,1.3888888888888888,0.0,1.3888888888888888,8.319444444444445,48.611111111111114,87.5,97.22222222222223
MF40201,MICRO-ELECTRO-MECHANICAL SYSTEMS (MEMS) ,0,1,2,2,2,2,0,Autumn 22,Other_related_roles,,0.0,11.11111111111111,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0.0,5.666666666666667,11.11111111111111,33.33333333333333,55.55555555555555
ME60235, ,2,6,14,10,18,12,1,Autumn 22,Mechanical Engineering_related_roles,,3.1746031746031744,9.523809523809524,22.22222222222222,15.873015873015872,28.57142857142857,19.047619047619047,1.5873015873015872,5.777777777777778,12.698412698412698,34.92063492063492,50.79365079365079
ME61003, ,1,0,1,5,1,0,0,Autumn 22,Mechanical Engineering_related_roles,,12.5,0.0,12.5,62.5,12.5,0.0,0.0,7.375,12.5,25.0,87.5
MS41004,POLYMER TECHNOLOGY ,6,11,1,0,0,0,0,Spring 21,Other_related_roles,,33.33333333333333,61.111111111111114,5.555555555555555,0.0,0.0,0.0,0.0,9.277777777777779,94.44444444444444,100.0,100.0
MA61008, ,0,1,0,0,0,0,0,Spring 21,Mathematics_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
MA60061, ,1,0,0,0,0,0,0,Autumn 20,Mathematics_related_roles,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,100.0
ME29201,INTRODUCTION TO BASIC MANUFACTURING PROCESSES ,32,235,56,12,1,1,0,Autumn 21,Mechanical Engineering_related_roles,,9.495548961424333,69.73293768545994,16.61721068249258,3.5608308605341246,0.2967359050445104,0.2967359050445104,0.0,8.821958456973293,79.22848664688428,95.84569732937686,99.40652818991099
ME60079, ,0,0,1,0,0,0,0,Autumn 21,Mechanical Engineering_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
HS69013, ,0,0,1,1,0,0,0,Autumn 21,Humanities and Social Science_related_roles,,0.0,0.0,50.0,50.0,0.0,0.0,0.0,7.5,0.0,50.0,100.0
ME40111,MODERN METHODS OF MANUFACTURING ,3,14,17,19,6,1,0,Autumn 22,Mechanical Engineering_related_roles,,5.0,23.333333333333332,28.333333333333332,31.666666666666664,10.0,1.6666666666666667,0.0,7.683333333333334,28.333333333333332,56.666666666666664,88.33333333333333
ME47601,PROJECT-I ,8,31,13,6,5,0,1,Autumn 22,Mechanical Engineering_related_roles,,12.5,48.4375,20.3125,9.375,7.8125,0.0,1.5625,8.359375,60.9375,81.25,90.625
MF49601,NON TRADITIONAL MANUFACTURING & CIM LAB. ,6,66,39,8,0,0,0,Autumn 22,Other_related_roles,,5.042016806722689,55.46218487394958,32.773109243697476,6.722689075630252,0.0,0.0,0.0,8.588235294117647,60.50420168067227,93.27731092436974,100.0
ME60233, ,0,1,1,0,1,2,0,Autumn 22,Mechanical Engineering_related_roles,,0.0,20.0,20.0,0.0,20.0,40.0,0.0,4.6,20.0,40.0,40.0
MF40603,COMPUTER INTEGRATED MANUFACTURING ,6,11,22,15,5,0,1,Autumn 22,Other_related_roles,,10.0,18.333333333333332,36.666666666666664,25.0,8.333333333333332,0.0,1.6666666666666667,7.833333333333333,28.333333333333332,65.0,90.0
MF40301,RAPID PROTOTYPING ,0,0,0,0,0,1,0,Autumn 22,Other_related_roles,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
ME60401, ,2,3,2,0,2,3,0,Autumn 22,Mechanical Engineering_related_roles,,16.666666666666664,25.0,16.666666666666664,0.0,16.666666666666664,25.0,0.0,6.25,41.666666666666664,58.33333333333333,58.33333333333333
ME60405, ,1,0,2,4,4,0,1,Autumn 22,Mechanical Engineering_related_roles,,8.333333333333332,0.0,16.666666666666664,33.33333333333333,33.33333333333333,0.0,8.333333333333332,6.5,8.333333333333332,24.999999999999996,58.33333333333333
ME69035, ,2,5,3,2,0,0,0,Autumn 22,Mechanical Engineering_related_roles,,16.666666666666664,41.66666666666667,25.0,16.666666666666664,0.0,0.0,0.0,8.583333333333334,58.333333333333336,83.33333333333334,100.0
PH20007,CLASSICAL MECHANICS-I ,11,14,5,2,2,2,0,Autumn 20,Physics_related_roles,,30.555555555555557,38.88888888888889,13.88888888888889,5.555555555555555,5.555555555555555,5.555555555555555,0.0,8.38888888888889,69.44444444444446,83.33333333333334,88.8888888888889
ME61203, ,0,3,3,2,1,0,0,Autumn 22,Mechanical Engineering_related_roles,,0.0,33.33333333333333,33.33333333333333,22.22222222222222,11.11111111111111,0.0,0.0,7.888888888888889,33.33333333333333,66.66666666666666,88.88888888888889
ME69601, ,1,3,0,2,0,2,1,Autumn 22,Mechanical Engineering_related_roles,,11.11111111111111,33.33333333333333,0.0,22.22222222222222,0.0,22.22222222222222,11.11111111111111,5.666666666666667,44.44444444444444,44.44444444444444,66.66666666666666
ME21004,THERMO-FLUID SCIENCE ,11,15,18,12,2,0,0,Spring 21,Mechanical Engineering_related_roles,,18.96551724137931,25.862068965517242,31.03448275862069,20.689655172413794,3.4482758620689653,0.0,0.0,8.362068965517242,44.827586206896555,75.86206896551724,96.55172413793103
MA60044, ,0,0,0,1,0,0,0,Spring 22,Mathematics_related_roles,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0
IM21204,OPERATIONS RESEARCH II ,7,39,26,8,0,0,0,Spring 22,Industrial and Systems Engineering_related_roles,,8.75,48.75,32.5,10.0,0.0,0.0,0.0,8.5625,57.5,90.0,100.0
MT21105,METALLURGICAL THERMODYNAMICS AND KINETICS ,23,35,8,0,2,3,0,Autumn 20,Metallurgical and Materials Engineering_related_roles,,32.3943661971831,49.29577464788733,11.267605633802818,0.0,2.8169014084507045,4.225352112676056,0.0,8.746478873239436,81.69014084507043,92.95774647887325,92.95774647887325
MT21107,INTRODUCTION TO ENGINEERING MATERIALS ,3,19,31,10,7,1,0,Autumn 20,Metallurgical and Materials Engineering_related_roles,,4.225352112676056,26.76056338028169,43.66197183098591,14.084507042253522,9.859154929577464,1.4084507042253522,0.0,7.901408450704225,30.985915492957744,74.64788732394365,88.73239436619717
MT29005,METALLURGICAL THERMODYNAMICS AND KINETICS LAB. ,12,38,18,2,1,0,0,Autumn 20,Metallurgical and Materials Engineering_related_roles,,16.901408450704224,53.52112676056338,25.352112676056336,2.8169014084507045,1.4084507042253522,0.0,0.0,8.816901408450704,70.4225352112676,95.77464788732394,98.59154929577464
MT29007,INTRODUCTION TO ENGINEERING MATERIALS LAB. ,9,51,10,1,0,0,0,Autumn 20,Metallurgical and Materials Engineering_related_roles,,12.676056338028168,71.83098591549296,14.084507042253522,1.4084507042253522,0.0,0.0,0.0,8.95774647887324,84.50704225352112,98.59154929577464,100.0
MT20006,MATERIALS PROCESSING ,4,15,40,10,1,1,0,Spring 21,Metallurgical and Materials Engineering_related_roles,,5.633802816901409,21.12676056338028,56.33802816901409,14.084507042253522,1.4084507042253522,1.4084507042253522,0.0,8.04225352112676,26.76056338028169,83.09859154929578,97.1830985915493
MT21008,DEFORMATION BEHAVIOUR OF MATERIALS ,12,42,10,5,2,0,0,Spring 21,Metallurgical and Materials Engineering_related_roles,,16.901408450704224,59.154929577464785,14.084507042253522,7.042253521126761,2.8169014084507045,0.0,0.0,8.80281690140845,76.05633802816901,90.14084507042253,97.1830985915493
MT21010,TRANSPORT PHENOMENA IN METALLURGICAL PROCESSES ,7,18,17,15,8,6,0,Spring 21,Metallurgical and Materials Engineering_related_roles,,9.859154929577464,25.352112676056336,23.943661971830984,21.12676056338028,11.267605633802818,8.450704225352112,0.0,7.338028169014085,35.2112676056338,59.154929577464785,80.28169014084506
MT29006,MATERIALS PROCESSING LAB. ,12,41,18,0,0,0,0,Spring 21,Metallurgical and Materials Engineering_related_roles,,16.901408450704224,57.74647887323944,25.352112676056336,0.0,0.0,0.0,0.0,8.915492957746478,74.64788732394366,100.0,100.0
MT31007,"CREEP, FATIGUE AND FRACTURE ",2,25,33,8,2,1,0,Autumn 21,Metallurgical and Materials Engineering_related_roles,,2.8169014084507045,35.2112676056338,46.478873239436616,11.267605633802818,2.8169014084507045,1.4084507042253522,0.0,8.126760563380282,38.028169014084504,84.50704225352112,95.77464788732394
MT31009,MECHANICAL WORKING OF MATERIALS ,2,39,21,5,2,2,0,Autumn 21,Metallurgical and Materials Engineering_related_roles,,2.8169014084507045,54.929577464788736,29.577464788732392,7.042253521126761,2.8169014084507045,2.8169014084507045,0.0,8.253521126760564,57.74647887323944,87.32394366197184,94.3661971830986
MT31015,PRINCIPLES OF EXTRACTIVE METALLURGY ,4,33,23,8,1,1,1,Autumn 21,Metallurgical and Materials Engineering_related_roles,,5.633802816901409,46.478873239436616,32.3943661971831,11.267605633802818,1.4084507042253522,1.4084507042253522,1.4084507042253522,8.211267605633802,52.112676056338024,84.50704225352112,95.77464788732394
MT31017,PHASE TRANSFORMATION AND HEAT TREATMENT OF MATERIALS ,9,21,29,8,1,1,0,Autumn 21,Metallurgical and Materials Engineering_related_roles,,13.043478260869565,30.434782608695656,42.028985507246375,11.594202898550725,1.4492753623188406,1.4492753623188406,0.0,8.304347826086957,43.47826086956522,85.5072463768116,97.10144927536231
MT39005,HEAT TREATMENT OF MATERIALS LAB. ,11,44,11,4,1,0,0,Autumn 21,Metallurgical and Materials Engineering_related_roles,,15.492957746478872,61.97183098591549,15.492957746478872,5.633802816901409,1.4084507042253522,0.0,0.0,8.845070422535212,77.46478873239437,92.95774647887325,98.59154929577466
MT39009,MECHANICAL TESTING AND WORKING LAB. ,7,24,27,9,2,2,0,Autumn 21,Metallurgical and Materials Engineering_related_roles,,9.859154929577464,33.80281690140845,38.028169014084504,12.676056338028168,2.8169014084507045,2.8169014084507045,0.0,8.126760563380282,43.66197183098591,81.69014084507042,94.36619718309859
MT31012,MATERIAL CHARACTERIZATION ,5,41,21,3,0,0,0,Spring 22,Metallurgical and Materials Engineering_related_roles,,7.142857142857142,58.57142857142858,30.0,4.285714285714286,0.0,0.0,0.0,8.685714285714285,65.71428571428572,95.71428571428572,100.00000000000001
MT31022,X-RAY DIFFRACTION & TRANSMISSION ELECTRON MICROSCOPY ,2,30,17,21,1,0,0,Spring 22,Metallurgical and Materials Engineering_related_roles,,2.8169014084507045,42.25352112676056,23.943661971830984,29.577464788732392,1.4084507042253522,0.0,0.0,8.154929577464788,45.070422535211264,69.01408450704224,98.59154929577463
MT32008,IRON MAKING & STEELMAKING ,9,24,28,7,3,0,0,Spring 22,Metallurgical and Materials Engineering_related_roles,,12.676056338028168,33.80281690140845,39.436619718309856,9.859154929577464,4.225352112676056,0.0,0.0,8.408450704225352,46.478873239436616,85.91549295774647,95.77464788732394
MT39004,MATERIALS CHARACTERISATION LAB. ,9,22,25,12,2,0,0,Spring 22,Metallurgical and Materials Engineering_related_roles,,12.857142857142856,31.428571428571427,35.714285714285715,17.142857142857142,2.857142857142857,0.0,0.0,8.342857142857143,44.285714285714285,80.0,97.14285714285714
MT39022,X-RAY DIFFRACTION & TRANSMISSION ELECTRON MICROSCOPY LABORATORY ,5,27,30,8,1,0,0,Spring 22,Metallurgical and Materials Engineering_related_roles,,7.042253521126761,38.028169014084504,42.25352112676056,11.267605633802818,1.4084507042253522,0.0,0.0,8.380281690140846,45.070422535211264,87.32394366197182,98.59154929577464
MT41009,COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES ,1,22,26,20,2,0,0,Spring 22,Metallurgical and Materials Engineering_related_roles,,1.4084507042253522,30.985915492957744,36.61971830985916,28.169014084507044,2.8169014084507045,0.0,0.0,8.0,32.394366197183096,69.01408450704226,97.1830985915493
MT49009,COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES LABORATORY ,3,33,21,9,5,0,0,Spring 22,Metallurgical and Materials Engineering_related_roles,,4.225352112676056,46.478873239436616,29.577464788732392,12.676056338028168,7.042253521126761,0.0,0.0,8.28169014084507,50.70422535211267,80.28169014084506,92.95774647887322
MT41013,CORROSION & ENVIRONMENTAL DEGRADATION OF MATERIALS ,35,45,38,14,8,7,0,Autumn 22,Metallurgical and Materials Engineering_related_roles,,23.809523809523807,30.612244897959183,25.850340136054424,9.523809523809524,5.442176870748299,4.761904761904762,0.0,8.197278911564625,54.42176870748299,80.27210884353741,89.79591836734693
MT41019,CASTING & SOLIDIFICATION ,3,6,5,15,7,8,1,Autumn 22,Metallurgical and Materials Engineering_related_roles,,6.666666666666667,13.333333333333334,11.11111111111111,33.33333333333333,15.555555555555555,17.77777777777778,2.2222222222222223,6.022222222222222,20.0,31.11111111111111,64.44444444444444
MT41027,DESIGN & SELECTION OF MATERIALS ,4,23,15,4,0,0,0,Autumn 22,Metallurgical and Materials Engineering_related_roles,,8.695652173913043,50.0,32.608695652173914,8.695652173913043,0.0,0.0,0.0,8.58695652173913,58.69565217391305,91.30434782608697,100.00000000000001
